symbol,Open,High,Low,Close,Volume,trade_count,vwap,bb_upper,bb_lower,bb_percent,RSI,Ultimate_Oscillator,MFI,Future_Close,Return,Signal
XOM,115.95,115.95,115.95,115.95,500.0,2.0,115.95036,116.37999791306616,115.78100208693384,0.2821353767310406,44.7150246555427,47.84637080659485,88.78433325001976,115.7,-0.0021561017680034496,0
XOM,116.0,116.0,116.0,116.0,330.0,6.0,116.001189,116.34230918045641,115.7856908195436,0.38501996251964715,46.64382418138767,48.75037542644633,89.0206984193659,115.8,-0.0017241379310345072,0
XOM,116.03,116.03,116.03,116.03,341.0,7.0,116.03,116.33784887964448,115.78215112035555,0.4460138186657381,47.820126428375154,60.22075495691166,89.25408626876165,115.73,-0.0025855382228733704,0
XOM,115.86,115.86,115.86,115.86,200.0,1.0,115.86,116.33745689320797,115.75754310679206,0.17667607773418417,42.149408260492685,48.40279493726505,88.70009860060219,115.7,-0.0013809770412566596,0
XOM,116.0,116.0,116.0,116.0,100.0,1.0,116.0,116.33745689320797,115.75754310679206,0.418091273025976,47.65456805141447,55.102804435384165,88.699396643287,116.0,0.0,0
XOM,115.86,115.86,115.5,115.5,941.0,18.0,115.692179,116.398099520669,115.64690047933101,-0.19555466826655882,34.886048284497605,39.70821186378708,78.13757919080487,116.17,0.005800865800865816,0
XOM,115.7,115.7,115.7,115.7,216.0,10.0,115.708333,116.4085922586156,115.60640774138442,0.11667173400283211,41.62382097925329,42.26618033847714,79.12268208226511,116.33,0.005445116681071698,0
XOM,115.6,115.67,115.6,115.67,328.0,8.0,115.621372,116.41826572517867,115.56373427482136,0.12435554611151034,40.93949856688291,42.6159750344631,72.09490143151709,116.4,0.006311057318232938,0
XOM,115.5601,115.5601,115.5601,115.5601,5703.0,21.0,115.935987,116.42703830530083,115.5009716946992,0.06384886856291012,38.445881493252806,38.13586238628226,16.2924951746483,116.585,0.008868978133455994,0
XOM,115.68,115.7,115.68,115.7,1018.0,12.0,115.689509,116.43123649018037,115.48577350981967,0.22658368929326883,43.18960893578046,43.72905820359144,25.021714621548767,116.5,0.006914433880725991,0
XOM,115.7,115.7,115.7,115.7,466.0,4.0,115.703863,116.42888697516945,115.45812302483056,0.24916147234866742,43.18960893578046,46.294030501621286,26.814631556191067,116.7601,0.009162489196196987,0
XOM,115.78,115.8,115.78,115.8,709.0,7.0,115.792285,116.35713234266329,115.47087765733674,0.371363162432237,46.601117253439575,46.51741807659274,31.76893475128893,116.71,0.007858376511226223,0
XOM,115.8,115.8,115.73,115.73,532.0,6.0,115.751992,116.32203024498581,115.45997975501423,0.31323019721811746,44.58289208975809,62.711674972263,30.789213394180482,116.81,0.009332066015726245,0
XOM,115.7,115.7,115.7,115.7,472.0,11.0,115.723263,116.26638060886688,115.45962939113312,0.29794886401548387,43.709208599425715,52.355722944137426,31.079346623003023,116.76,0.00916162489196199,0
XOM,116.0,116.0,116.0,116.0,513.0,13.0,115.942729,116.20489781561609,115.49111218438388,0.7129420842187922,53.51874382904451,63.88270569817468,31.15630622280805,116.6095,0.0052543103448275605,0
XOM,116.17,116.17,116.17,116.17,1161.0,46.0,116.106537,116.23492162467248,115.47808837532752,0.9142193809155869,57.986712253900166,73.86536324483977,35.681668456189534,116.79,0.005337006111732844,0
XOM,116.24,116.33,116.24,116.33,970.0,12.0,116.298227,116.27840545027915,115.45260454972082,1.0624781950297737,61.716621309823616,74.87277114984667,38.73538146400563,116.92,0.005071778560990316,0
XOM,116.36,116.46,116.27,116.4,14381.0,293.0,116.362737,116.3449683266697,115.4160416733303,1.0592422158762171,63.253672244499846,74.9338679117697,71.12688537286093,116.76,0.0030927835051546343,0
XOM,116.27,116.585,116.23,116.585,4428.0,119.0,116.437097,116.4717294714451,115.35778052855487,1.1016837704078273,67.02209357303396,77.85458777545365,75.0636785478659,116.8399,0.0021863876141871284,0
XOM,116.58,116.58,116.49,116.5,8668.0,157.0,116.536582,116.55682122648322,115.33168877351677,0.9536203401145404,63.785420658888846,80.6363954395354,82.31673775502904,116.85,0.0030042918454935134,0
XOM,116.55,116.85,116.49,116.7601,130271.0,804.0,116.573947,116.69313050582518,115.27638949417484,1.0472701034445253,68.75744727612879,79.90304064706099,95.88816063700868,116.72,-0.00034343923994579795,0
XOM,116.7504,116.9,116.71,116.71,37879.0,443.0,116.789604,116.79607952380205,115.24444047619797,0.9445234869959139,66.85349450890374,69.9982545886627,96.79145748972005,117.12,0.003512980892811334,0
XOM,116.685,116.82,116.5444,116.81,43334.0,460.0,116.70414,116.90810086466827,115.21041913533172,0.9422148080096228,68.71562805521141,72.67250618627921,81.88290808906685,117.19,0.0032531461347486985,0
XOM,116.81,116.93,116.76,116.76,30619.0,321.0,116.860708,117.00019371045335,115.20832628954665,0.8659534139351669,66.69800240898235,65.17596604973265,83.84007294235553,117.03,0.0023124357656731415,0
XOM,116.68,116.79,116.6032,116.6095,13258.0,242.0,116.676497,117.05552909914573,115.21394090085428,0.7578019344609501,60.90152172888984,59.031193735329936,79.94440812250451,117.21,0.005149666193577682,0
XOM,116.605,116.8,116.57,116.79,18697.0,254.0,116.669202,117.11384831338255,115.28462168661746,0.8229588894869452,64.84732422995421,57.236120835000484,81.12716343068688,117.1,0.0026543368439077663,0
XOM,116.82,117.03,116.82,116.92,26759.0,429.0,116.92953,117.19601640236343,115.32445359763659,0.8525208976870479,67.39917301240568,59.274043640143425,82.7829168317121,117.2,0.002394799863154303,0
XOM,116.9,116.92,116.75,116.76,19627.0,329.0,116.838852,117.23347510090605,115.39599489909398,0.7423236993578948,61.48334738122874,51.79184953881797,78.25507131587125,117.17,0.0035114765330592373,0
XOM,116.79,116.87,116.67,116.8399,35418.0,429.0,116.812904,117.25563397556046,115.50181602443955,0.7629548863411103,63.21950765786028,57.70615465064887,71.03197620569934,117.02,0.0015414254890666283,0
XOM,116.85,116.93,116.83,116.85,18522.0,377.0,116.879135,117.27767069130297,115.59477930869704,0.74587148301827,63.443824206173815,49.893739523884015,72.28236247979024,117.075,0.0019255455712452593,0
XOM,116.87,116.915,116.67,116.72,23016.0,401.0,116.792301,117.26525266750895,115.70919733249107,0.6495930091697644,58.498495811834594,48.8201625886132,68.30271089447928,116.9708,0.0021487320082247954,0
XOM,116.72,117.14,116.72,117.12,34016.0,440.0,116.978686,117.3105414803578,115.7959085196422,0.874199568278396,67.01752875996415,61.12723873723637,69.71094273805981,116.9681,-0.0012969603825136416,0
XOM,117.14,117.2,117.0801,117.19,43177.0,497.0,117.138162,117.33175235694979,115.92069764305022,0.8995415588400187,68.24595272213534,58.47888406820759,72.14850121695035,117.08,-0.0009386466422049614,0
XOM,117.19,117.21,117.02,117.03,39514.0,583.0,117.110804,117.27676964845713,116.10868035154292,0.7887407674147584,62.51464795786489,54.97709998183452,66.12283789173215,117.26,0.0019653080406733655,0
XOM,117.025,117.21,116.96,117.21,38090.0,552.0,117.077223,117.28614924546201,116.22030075453802,0.9285552814396679,65.9763863592155,62.7949014591481,58.74534507669272,117.325,0.0009811449535023385,0
XOM,117.19,117.2167,117.1,117.1,34743.0,411.0,117.178018,117.28074428382638,116.31870571617364,0.8121236612505257,62.196297183578764,58.41910486979602,58.44753976297573,117.14,0.0003415883859949296,0
XOM,117.12,117.21,117.12,117.2,15304.0,422.0,117.179028,117.30336220934313,116.38308779065687,0.8876832744186385,64.20417768545899,60.86274979517602,66.54622224838808,117.07,-0.0011092150170649289,0
XOM,117.215,117.22,117.095,117.17,33664.0,495.0,117.162431,117.3151577530517,116.44829224694831,0.8325487033113298,63.12104014847964,66.09445779077784,58.25222719277158,117.07,-0.000853460783477072,0
XOM,117.18,117.2,117.0,117.02,31847.0,510.0,117.07445,117.31842867382292,116.48852132617708,0.6404072398328999,57.864641738874,54.36194787044386,55.61853871350747,117.0,-0.00017091095539220665,0
XOM,117.04,117.18,117.04,117.075,36233.0,531.0,117.118311,117.30932717637036,116.55512282362962,0.6893054574415766,59.206065026158306,49.06457129027867,57.436070776080385,116.86,-0.0018364296391202512,0
XOM,117.1277,117.18,116.96,116.9708,36646.0,630.0,117.089236,117.31172383227468,116.5737961677253,0.5379983043692057,55.59492747459418,47.07441431296597,50.063308273722505,116.885,-0.0007335163989644585,0
XOM,116.97,117.01,116.93,116.9681,37874.0,525.0,116.970011,117.3088804201514,116.6024495798486,0.5176025723829959,55.500465897744945,40.08884071353718,48.06733426291331,117.02,0.00044371072112814666,0
XOM,116.9763,117.09,116.95,117.08,26475.0,431.0,117.018093,117.31970788328476,116.61862211671524,0.6580905008845362,58.63722184056002,46.58656398027847,54.910121546207016,117.18,0.0008541168431842204,0
XOM,117.115,117.27,117.1101,117.26,34792.0,547.0,117.182429,117.35269995370257,116.63563004629742,0.8707239660383798,63.13840320075216,50.25124152491692,56.49352213934681,117.08,-0.0015350503155381785,0
XOM,117.25,117.325,117.23,117.325,28566.0,514.0,117.271943,117.37012353507838,116.68975646492159,0.9336776615776304,64.6350370167267,53.47283696819982,61.88966153897839,117.1,-0.001917749840187586,0
XOM,117.31,117.32,117.14,117.14,26532.0,468.0,117.217309,117.37210634800469,116.72277365199527,0.6425463411420097,57.48162116715392,49.09844498132293,55.55012376216425,117.01,-0.0011097831654430209,0
XOM,117.16,117.21,117.07,117.07,35233.0,423.0,117.155771,117.37437205461805,116.73550794538193,0.5235730882080891,55.001182502237455,44.41847394987376,47.03876783795314,116.96,-0.0009396087810711493,0
XOM,117.07,117.08,116.975,117.07,37321.0,558.0,117.029753,117.35978974945279,116.7810902505472,0.4992396744755617,55.001182502237455,54.47131219064701,47.267759290435414,117.0,-0.0005979328606815853,0
XOM,117.08,117.16,117.0,117.0,29097.0,496.0,117.097499,117.35016098740915,116.80672901259082,0.35564890614651123,52.37978683213571,46.36536601609599,46.198156888172484,117.075,0.0006410256410256653,0
XOM,117.0079,117.0079,116.85,116.86,34821.0,623.0,116.911267,117.34900943267792,116.80888056732209,0.094643030500196,47.50338192482648,39.22607300250923,38.37616529875298,117.135,0.0023532431969878974,0
XOM,116.88,116.9,116.76,116.885,42357.0,507.0,116.835763,117.32046989744963,116.85392010255042,0.06661646364307396,48.42671310232208,37.06077856362502,32.932510318968625,117.08,0.00166830645506261,0
XOM,116.91,117.04,116.91,117.02,22380.0,398.0,117.002074,117.31672640040077,116.84766359959929,0.36740581454389615,53.2123110680488,39.231264260824986,38.60378972335423,116.85,-0.00145274312083406,0
XOM,117.0,117.18,117.0,117.18,22512.0,428.0,117.073713,117.31534593151682,116.8480440684832,0.7103672332094373,58.16684612450141,52.044851243042224,44.39847640633602,116.96,-0.0018774534903568277,0
XOM,117.2,117.21,117.06,117.08,48427.0,596.0,117.131112,117.31664683975748,116.8517431602425,0.4909766255144027,54.29684902332889,51.969098989068726,35.400460720177016,116.88,-0.0017082336863683196,0
XOM,117.08,117.17,117.03,117.1,30371.0,496.0,117.091716,117.3040778693532,116.8533121306468,0.5472640180266121,54.94252796741743,51.01469430217661,35.88541206709355,116.9,-0.001707941929974284,0
XOM,117.11,117.13,117.01,117.01,28569.0,431.0,117.068061,117.30128409659345,116.84710590340656,0.35865679822813024,51.421932906828914,51.329786224956806,36.629433249992964,117.07,0.0005127766857532524,0
XOM,117.0,117.02,116.95,116.96,19559.0,328.0,116.982249,117.286775003069,116.83761499693104,0.272475290311947,49.5233497309082,52.53782358762184,31.197033441976536,117.15,0.0016244870041040693,0
XOM,116.99,117.0276,116.96,117.0,11622.0,300.0,116.985076,117.27414099740774,116.8332490025923,0.3782128035177972,51.07948352588736,48.52414888642013,27.36875700072727,117.14,0.0011965811965812014,0
XOM,117.0,117.11,116.995,117.075,20193.0,397.0,117.058643,117.27651293901573,116.83637706098429,0.54215743575139,53.94634349704316,46.153389543974725,25.871462060411936,117.18,0.0008968609865471191,0
XOM,117.075,117.14,117.0,117.135,19106.0,390.0,117.056988,117.2820639968726,116.83682600312746,0.6696957606075932,56.159759500619664,46.25691023687807,31.112022659422887,117.17,0.00029880052930376564,0
XOM,117.135,117.18,117.08,117.08,28481.0,320.0,117.143907,117.28388647355735,116.8459235264427,0.5344663860251689,53.61592499648333,46.37050629235352,38.86345016104233,117.24,0.001366586949094607,0
XOM,117.07,117.0799,116.85,116.85,34055.0,363.0,116.965881,117.29389572126946,116.82410427873056,0.05512173897737815,44.53178970126618,36.46848228825414,39.191002467806236,117.24,0.003337612323491661,0
XOM,116.87,116.96,116.78,116.96,21860.0,245.0,116.857564,117.29154559283096,116.8144544071691,0.3050687105631301,48.983717687391305,49.0538576902024,32.358234709441234,117.36,0.003419972640218927,0
XOM,116.95,116.965,116.87,116.88,18842.0,222.0,116.917763,117.26394781987078,116.80405218012926,0.16514142189610728,46.08663455462797,48.84928783784587,38.871378408122,117.43,0.004705681040383397,0
XOM,116.89,116.96,116.88,116.9,30401.0,283.0,116.896994,117.2069786020319,116.81852139796815,0.20974923667133527,46.93165927709196,45.87611039247646,48.693997756317856,117.39,0.004191616766467022,0
XOM,116.93,117.09,116.93,117.07,26163.0,344.0,117.01825,117.1965805896981,116.82191941030197,0.6621465028692641,53.59029678196534,49.550986412477386,49.23399501017961,117.4,0.002818826343213569,0
XOM,117.09,117.17,117.06,117.15,23444.0,280.0,117.113184,117.20883310210642,116.81766689789366,0.8495956412573457,56.36496428979578,47.34257839165541,49.36531445823728,117.33,0.0015364916773366846,0
XOM,117.15,117.15,117.09,117.14,16666.0,277.0,117.119922,117.21867263331767,116.8148273666824,0.8051911466657895,55.91495155223416,52.88684105372251,57.01783862867772,117.19,0.0004268396790165371,0
XOM,117.15,117.18,117.15,117.18,12071.0,226.0,117.1639,117.2395787863116,116.81192121368844,0.86068576794713,57.38072321352832,64.6579882656352,64.66991484306956,117.16,-0.00017067759003251606,0
XOM,117.175,117.23,117.13,117.17,36119.0,310.0,117.176934,117.24964565701976,116.83285434298028,0.8089075891533317,56.87163225552781,58.70701104050363,75.0224070118313,117.27,0.0008534607834769507,0
XOM,117.18,117.26,117.18,117.24,32399.0,328.0,117.233847,117.27156998819054,116.84643001180946,0.9257421321342822,59.57533253152308,64.83187437543772,82.25614768872221,117.372,0.001125895598771793,0
XOM,117.24,117.28,117.2002,117.24,29525.0,361.0,117.234106,117.29572106655772,116.84427893344224,0.8765709656447381,59.575332531523095,66.06116794686253,83.21375421189475,117.315,0.0006397134083930641,0
XOM,117.26,117.36,117.26,117.36,29075.0,507.0,117.322446,117.3340019605418,116.82399803945819,1.050976156032219,64.05537428812642,66.98285015370573,83.65342054701628,117.21,-0.0012781186094070014,0
XOM,117.36,117.43,117.32,117.43,25061.0,273.0,117.365159,117.39389031571902,116.79910968428096,1.060710928319373,66.3949727895714,69.37403353280021,83.93652994270393,117.27,-0.0013625138380312595,0
XOM,117.43,117.44,117.36,117.39,14289.0,236.0,117.399363,117.43476843558136,116.78723156441862,0.9308634958485488,63.83795941396856,67.11432865018745,83.2543006881892,117.19,-0.0017037226339552162,0
XOM,117.39,117.42,117.35,117.4,31323.0,281.0,117.384219,117.47396615536697,116.787033844633,0.8923239535960535,64.20906334831919,69.00324645633884,83.90970891152263,117.17,-0.0019591141396933897,0
XOM,117.38,117.39,117.3101,117.33,19413.0,244.0,117.335802,117.49359541478513,116.80440458521481,0.7626268258863381,59.598434090622845,66.0437835847942,84.51507809092202,117.36,0.000255689082076205,0
XOM,117.33,117.3363,117.19,117.19,20401.0,300.0,117.282493,117.49655472912755,116.8204452708724,0.5465900892457783,51.61556142760729,56.193561182237296,78.40183329244407,117.37,0.001535967232699094,0
XOM,117.19,117.22,117.1,117.16,20012.0,328.0,117.158492,117.49862907032455,116.82687092967542,0.495906264720016,50.067949526265906,56.173635632395225,71.44097737468879,117.325,0.0014083304882212893,0
XOM,117.16,117.27,117.12,117.27,16672.0,273.0,117.194203,117.50829049557805,116.83070950442189,0.64832175239825,55.3538777666872,57.41579260867977,70.57028618563297,117.315,0.00038372985418267,0
XOM,117.27,117.39,117.27,117.372,14209.0,303.0,117.320795,117.53126791310639,116.83693208689355,0.7706183274812471,59.62237320607437,56.33814054834387,69.66979742953235,117.305,-0.00057083461132121,0
XOM,117.375,117.375,117.29,117.315,18764.0,265.0,117.324113,117.52273184774238,116.89196815225758,0.6706661318186387,56.3784993540041,55.12650986904508,65.57438527411816,117.465,0.0012786088735456309,0
XOM,117.31,117.31,117.2,117.21,18376.0,244.0,117.260541,117.51413848071722,116.92556151928274,0.48326472042674007,50.88620404664388,49.05568457647245,60.6004087915039,117.44,0.001962289907004556,0
XOM,117.21,117.28,117.195,117.27,16765.0,226.0,117.244758,117.48932621863831,116.98937378136164,0.5613058317446723,53.664031392048436,54.330519236917226,58.114541625505886,117.39,0.0010232796111537866,0
XOM,117.28,117.2907,117.16,117.19,19060.0,290.0,117.219721,117.45159354575308,117.05610645424686,0.3385535169888886,49.63317586608553,55.74214309907147,49.70630041253156,117.39,0.0017066302585545085,0
XOM,117.1881,117.225,117.16,117.17,27092.0,295.0,117.190153,117.44228530164263,117.0754146983573,0.25781651840099806,48.64935569536041,53.736203806031824,39.965838812428686,117.355,0.0015789024494324679,0
XOM,117.175,117.37,117.165,117.36,31672.0,345.0,117.292058,117.45068976369303,117.08801023630689,0.7499451806760604,57.30714718124874,55.671141428897705,40.496363118652184,117.441,0.0006901840490797808,0
XOM,117.36,117.3801,117.3,117.37,23385.0,300.0,117.331972,117.45701727813992,117.10468272186,0.7530265578867055,57.711273296626054,54.35985128912103,40.15208061930435,117.5,0.0011076084178239366,0
XOM,117.37,117.39,117.28,117.325,23816.0,296.0,117.33089,117.45892259773132,117.1172774022686,0.6080067874218714,55.179991107039314,54.985517209493054,34.1291139677319,117.485,0.0013637332196888693,0
XOM,117.325,117.325,117.295,117.315,14094.0,159.0,117.305392,117.45760076236863,117.13309923763128,0.5605544150091322,54.60680083570366,60.0798377299302,36.20476467547147,117.51,0.00166219153560932,0
XOM,117.32,117.35,117.285,117.305,11242.0,192.0,117.318541,117.45887775851614,117.13832224148379,0.5199653403544326,54.00268912536197,56.35293033116994,41.36065640884099,117.49,0.0015770853757298329,0
XOM,117.32,117.4799,117.315,117.465,22267.0,334.0,117.397714,117.48315236541866,117.1365476345813,0.9476280506189175,61.36702146469134,67.75702428135631,49.11313370341889,117.39,-0.0006384880602732971,0
XOM,117.47,117.49,117.4,117.44,34314.0,392.0,117.438657,117.49510813046601,117.13259186953394,0.8479843902055008,59.757134405696156,68.72789282084796,58.47020052109437,117.46,0.00017029972752040208,0
XOM,117.44,117.44,117.375,117.39,20349.0,244.0,117.399628,117.48876837063834,117.13493162936162,0.7208645708131928,56.56122924461579,59.45584572705276,52.09788092860151,117.55,0.0013629781071641245,0
XOM,117.39,117.42,117.34,117.39,34668.0,278.0,117.382944,117.48876837063834,117.13493162936162,0.7208645708131928,56.56122924461579,56.88958830176767,44.22190221369046,117.54,0.0012777919754664426,0
XOM,117.4,117.44,117.345,117.355,17870.0,270.0,117.404834,117.48308821248212,117.13611178751783,0.6308446243997778,54.207632956848585,53.635300411277,44.34627616644199,117.495,0.0011929615269907594,0
XOM,117.36,117.45,117.36,117.441,12357.0,219.0,117.416108,117.49775588673121,117.13254411326874,0.8445945863324106,58.749716885457445,58.25520823926761,49.20915970361434,117.5,0.0005023799184271039,0
XOM,117.46,117.5,117.44,117.5,29653.0,373.0,117.478156,117.52061133788229,117.14068866211764,0.9457485978145338,61.56623915169695,62.18841782870659,51.25043542464258,117.42,-0.0006808510638297727,0
XOM,117.48,117.5103,117.4506,117.485,20981.0,304.0,117.480006,117.53120832828195,117.162591671718,0.8746439493193834,60.43642003953109,57.68965431007543,57.42559561697219,117.45,-0.0002979103715367629,0
XOM,117.49,117.53,117.45,117.51,21978.0,259.0,117.501737,117.5526296050216,117.16517039497839,0.889976534518731,61.6980179849476,61.40503572021297,65.23817629065964,117.4,-0.0009360905454854858,0
XOM,117.51,117.55,117.48,117.49,16611.0,302.0,117.507468,117.56677782025025,117.16282217974972,0.8099350211940988,60.048333018769725,57.8072652435324,63.51869723867747,117.34,-0.0012767044003744274,0
XOM,117.49,117.54,117.39,117.39,24340.0,290.0,117.466503,117.56947234786797,117.167627652132,0.5533788307463665,52.49098816575456,46.06852370892551,55.64157900801575,117.43,0.0003407445267910917,0
XOM,117.38,117.5,117.361,117.46,19509.0,290.0,117.438527,117.57181108058035,117.19028891941963,0.7069342440287452,56.60781437417112,53.30087626385043,62.93434661512358,117.32,-0.0011918951132300407,0
XOM,117.46,117.58,117.45,117.55,23986.0,328.0,117.533768,117.59214944152144,117.19795055847855,0.8930756952021616,61.25635055566253,53.56940397856118,68.66013031046488,117.42,-0.0011059123777115735,0
XOM,117.55,117.59,117.53,117.54,19974.0,342.0,117.556427,117.5953509569573,117.22974904304266,0.8486032078863227,60.48105689022593,49.298342367532484,69.52136917963023,117.36,-0.0015313935681470717,0
XOM,117.54,117.54,117.48,117.495,15949.0,234.0,117.510879,117.57696693244829,117.28063306755168,0.7233966746362935,56.98580104436783,46.087509012575886,63.801511751139294,117.46,-0.00029788501638376784,0
XOM,117.49,117.5,117.45,117.5,11368.0,272.0,117.470704,117.58353164817547,117.28806835182448,0.717285872028461,57.281208012977444,47.183095917087975,57.00799490082128,117.4855,-0.00012340425531913346,0
XOM,117.5,117.54,117.42,117.42,16763.0,273.0,117.48571,117.58315730863309,117.29344269136688,0.43683439181404266,51.220075526849726,42.954850751236364,57.72072186137092,117.53,0.0009368080395162615,0
XOM,117.43,117.5,117.43,117.45,14261.0,267.0,117.464341,117.5797808761854,117.30931912381456,0.5201507235394675,53.21913541005057,47.32205949024039,65.6759856844778,117.615,0.0014048531289909923,0
XOM,117.445,117.47,117.385,117.4,14401.0,264.0,117.430729,117.57231291376388,117.32528708623607,0.3024498066119088,49.57276130238635,41.79159881051606,66.59310554519645,117.49,0.000766609880749482,0
XOM,117.45,117.45,117.33,117.34,11951.0,263.0,117.37768,117.56663182397368,117.3344681760263,0.023827261600195073,45.54042779592364,31.229492417064264,61.71265919883594,117.6,0.0022157831941366194,0
XOM,117.33,117.43,117.255,117.43,49833.0,502.0,117.32776,117.56501290750444,117.33258709249552,0.4191139762196871,51.865245819672445,44.48158447911793,45.988046400410404,117.6,0.0014476709529080089,0
XOM,117.42,117.45,117.31,117.32,17431.0,300.0,117.384619,117.57188849625717,117.31371150374281,0.02435730696194558,44.988126275980285,40.270696665345326,38.66286845643937,117.55,0.0019604500511422093,0
XOM,117.325,117.45,117.32,117.42,21664.0,292.0,117.385415,117.5715840911131,117.3170159088869,0.4045442372746916,51.308918985998645,42.274477519165856,38.58553007438672,117.47,0.00042582183614373325,0
XOM,117.42,117.43,117.34,117.36,22746.0,323.0,117.389702,117.57327543775304,117.31232456224697,0.18269889940231163,47.76289486593973,43.930990588420634,31.553493221337163,117.34,-0.00017041581458755983,0
XOM,117.35,117.46,117.35,117.46,17766.0,249.0,117.423594,117.5722715353414,117.32382846465862,0.548099550400593,53.52760303779763,50.98617442370824,39.08749725146377,117.26,-0.00170270730461424,0
XOM,117.46,117.4855,117.4,117.4855,20493.0,294.0,117.44349,117.5755017836942,117.32504821630582,0.640644832362774,54.89455135975152,56.24897435827132,39.31494131776962,117.38,-0.0008979831553681634,0
XOM,117.5,117.55,117.4,117.53,22914.0,321.0,117.48157,117.58003039882729,117.32351960117276,0.8049579226888117,57.257330765484326,63.50009373047713,39.066119143008635,117.4,-0.0011061005700671782,0
XOM,117.54,117.63,117.535,117.615,20208.0,372.0,117.587944,117.6045218712613,117.3120281287387,1.0358234287281807,61.415054763995755,62.19120060709088,39.12188151220581,117.45,-0.00140288228542271,0
XOM,117.62,117.63,117.48,117.49,19844.0,317.0,117.546938,117.60236237840273,117.31218762159723,0.6127768671550872,53.216846892556326,60.034383425708015,38.550947914269415,117.37,-0.0010213635202995178,0
XOM,117.5,117.61,117.5,117.6,15350.0,291.0,117.555138,117.62022101410082,117.30532898589917,0.9357842933772933,58.47057245317864,61.891891426486026,43.64626021432402,117.37,-0.001955782312925083,0
XOM,117.6,117.605,117.55,117.6,13776.0,221.0,117.580711,117.63775948974263,117.30879051025734,0.8852186920428822,58.47057245317864,67.61946275787835,49.268806408974086,117.48,-0.001020408163265224,0
XOM,117.59,117.59,117.52,117.55,19718.0,377.0,117.557494,117.64545400093563,117.31009599906436,0.7153668604804222,55.20255932406168,63.08956148146585,45.893877489424405,117.44,-0.0009357720119098208,0
XOM,117.55,117.56,117.45,117.47,13331.0,245.0,117.499693,117.63815579989904,117.30939420010091,0.4885175154206145,50.35326291152767,56.79724180573442,46.0635462524775,117.47,0.0,0
XOM,117.46,117.465,117.34,117.34,18002.0,276.0,117.389172,117.6350147365361,117.29253526346386,0.13859147852090228,43.64390220881803,46.9025759229216,45.11296963463566,117.32,-0.0001704448610875254,0
XOM,117.34,117.34,117.26,117.26,9962.0,167.0,117.309596,117.64406834755884,117.25998165244117,4.7769316326263024e-05,40.102642103178844,38.25896730396693,52.21222161680642,117.28,0.00017056114617086833,0
XOM,117.29,117.38,117.28,117.38,34596.0,429.0,117.324305,117.63919292522807,117.25285707477194,0.3290994741439171,47.04373055177045,50.595602181618574,61.684581164308696,117.13,-0.0021298347248253535,0
XOM,117.38,117.42,117.35,117.4,15206.0,236.0,117.387034,117.63892715915624,117.25112284084379,0.38389763116630965,48.12275248109389,47.05488330941945,60.747368767483614,117.13,-0.0022998296422488095,0
XOM,117.39,117.47,117.38,117.45,17200.0,283.0,117.414804,117.63892715915624,117.25112284084379,0.5128286348683184,50.82062005742082,48.730123070966044,68.70384237109566,117.04,-0.0034908471690080593,0
XOM,117.46,117.49,117.35,117.37,12060.0,228.0,117.395745,117.63925273779634,117.24779726220365,0.31217531856294245,46.641181785816265,44.01818754152719,63.22635184506219,117.0301,-0.002895970009372072,0
XOM,117.36,117.39,117.3395,117.37,8921.0,171.0,117.363804,117.63799662318942,117.25205337681055,0.3056061332750154,46.64118178581627,45.95361361270817,57.762982912810244,117.1,-0.002300417483172959,0
XOM,117.37,117.48,117.36,117.48,12840.0,267.0,117.417939,117.64094823372936,117.25410176627064,0.5839480329582437,52.82758384705717,56.771078496071404,55.91949847625498,117.0899,-0.0033205652025877076,0
XOM,117.47,117.495,117.42,117.44,12321.0,230.0,117.458657,117.63799003019001,117.26905996980996,0.4633399349837354,50.53322701966969,57.68660504278099,54.356457623539434,117.26,-0.001532697547683861,0
XOM,117.45,117.49,117.44,117.47,8477.0,159.0,117.466153,117.63995935613266,117.2720906438673,0.5379890964740034,52.20966031684887,54.97415994181443,61.28195214011246,117.315,-0.001319485826168393,0
XOM,117.46,117.46,117.2818,117.32,21942.0,271.0,117.344595,117.64289598077976,117.26515401922019,0.14519430288698296,44.15248932510905,45.96536645019949,52.40192188255415,117.22,-0.0008523695874530713,0
XOM,117.33,117.34,117.26,117.28,21232.0,175.0,117.317216,117.64849010110505,117.24155989889492,0.09446362274489326,42.27875786835982,41.62324813360524,44.5706666287105,117.29,8.526603001368619e-05,0
XOM,117.265,117.3,117.13,117.13,24693.0,243.0,117.22787,117.6714932186364,117.1830067813636,-0.10851228881510319,36.09302225044843,37.488669345035255,43.623189029914485,117.34,0.0017928797063092971,0
XOM,117.14,117.18,117.08,117.13,18479.0,248.0,117.124954,117.67857038229086,117.13592961770915,-0.01092733553426941,36.09302225044843,38.42372139844592,42.68064215674457,117.3056,0.00149918893537098,0
XOM,117.135,117.17,117.005,117.04,19852.0,282.0,117.096279,117.67624317766393,117.08075682233607,-0.06844291556206047,32.757941492799795,31.877280226192106,42.357791767941805,117.34,0.0025632262474367495,0
XOM,117.03,117.1,117.03,117.0301,12386.0,253.0,117.060177,117.68463412621676,117.02637587378328,0.005657545808133354,32.403251394930614,30.073312789338374,41.934731496145375,117.23,0.0017081075723254062,0
